기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20194,11200720,송정동,CS100010,커피-음료,6.0,6.0,50.0,3.0,0.0,0.0,0.0
20194,11200790,용답동,CS100010,커피-음료,24.0,33.0,6.0,2.0,3.0,1.0,9.0
20194,11215710,화양동,CS100010,커피-음료,116.0,161.0,6.0,10.0,5.0,8.0,45.0
20194,11215730,군자동,CS100010,커피-음료,39.0,55.0,4.0,2.0,0.0,0.0,16.0
20194,11215740,중곡1동,CS100010,커피-음료,31.0,33.0,6.0,2.0,3.0,1.0,2.0
20194,11215750,중곡2동,CS100010,커피-음료,29.0,33.0,6.0,2.0,3.0,1.0,4.0
20194,11215760,중곡3동,CS100010,커피-음료,25.0,31.0,7.0,2.0,3.0,1.0,6.0
20194,11215770,중곡4동,CS100010,커피-음료,24.0,30.0,0.0,0.0,3.0,1.0,6.0
20194,11215780,능동,CS100010,커피-음료,22.0,29.0,7.0,2.0,3.0,1.0,7.0
20194,11215810,광장동,CS100010,커피-음료,38.0,46.0,4.0,2.0,2.0,1.0,8.0
20194,11215820,자양1동,CS100010,커피-음료,35.0,39.0,13.0,5.0,10.0,4.0,4.0
20194,11215830,자양2동,CS100010,커피-음료,19.0,27.0,7.0,2.0,4.0,1.0,8.0
20194,11215840,자양3동,CS100010,커피-음료,36.0,44.0,2.0,1.0,5.0,2.0,8.0
20194,11215847,자양4동,CS100010,커피-음료,42.0,54.0,6.0,3.0,4.0,2.0,12.0
20194,11215850,구의1동,CS100010,커피-음료,37.0,47.0,11.0,5.0,2.0,1.0,10.0
20194,11215860,구의2동,CS100010,커피-음료,38.0,43.0,7.0,3.0,2.0,1.0,5.0
20194,11215870,구의3동,CS100010,커피-음료,43.0,64.0,2.0,1.0,3.0,2.0,21.0
20194,11230536,용신동,CS100010,커피-음료,73.0,95.0,7.0,7.0,5.0,5.0,22.0
20194,11230545,제기동,CS100010,커피-음료,56.0,57.0,7.0,4.0,4.0,2.0,1.0
20194,11230560,전농1동,CS100010,커피-음료,39.0,54.0,6.0,3.0,6.0,3.0,15.0
20194,11230570,전농2동,CS100010,커피-음료,13.0,22.0,14.0,3.0,5.0,1.0,9.0
20194,11230600,답십리1동,CS100010,커피-음료,21.0,25.0,8.0,2.0,12.0,3.0,4.0
20194,11230610,답십리2동,CS100010,커피-음료,16.0,21.0,5.0,1.0,0.0,0.0,5.0
20194,11230650,장안1동,CS100010,커피-음료,37.0,50.0,4.0,2.0,4.0,2.0,13.0
20194,11230660,장안2동,CS100010,커피-음료,40.0,59.0,7.0,4.0,2.0,1.0,19.0
20194,11230705,청량리동,CS100010,커피-음료,25.0,31.0,7.0,2.0,10.0,3.0,6.0
20194,11230710,회기동,CS100010,커피-음료,53.0,76.0,11.0,8.0,8.0,6.0,23.0
20194,11230720,휘경1동,CS100010,커피-음료,22.0,31.0,7.0,2.0,7.0,2.0,9.0
20194,11230730,휘경2동,CS100010,커피-음료,33.0,34.0,9.0,3.0,3.0,1.0,1.0
20194,11230740,이문1동,CS100010,커피-음료,47.0,62.0,8.0,5.0,7.0,4.0,15.0
20194,11230750,이문2동,CS100010,커피-음료,13.0,15.0,0.0,0.0,0.0,0.0,2.0
20194,11260520,면목2동,CS100010,커피-음료,24.0,29.0,7.0,2.0,3.0,1.0,5.0
20194,11260540,면목4동,CS100010,커피-음료,20.0,22.0,9.0,2.0,9.0,2.0,2.0
20194,11260550,면목5동,CS100010,커피-음료,6.0,7.0,0.0,0.0,14.0,1.0,1.0
20194,11260565,면목본동,CS100010,커피-음료,30.0,38.0,5.0,2.0,5.0,2.0,8.0
20194,11260570,면목7동,CS100010,커피-음료,18.0,20.0,15.0,3.0,10.0,2.0,2.0
20194,11260575,면목3·8동,CS100010,커피-음료,33.0,42.0,7.0,3.0,7.0,3.0,9.0
20194,11260580,상봉1동,CS100010,커피-음료,21.0,34.0,15.0,5.0,3.0,1.0,13.0
20194,11260590,상봉2동,CS100010,커피-음료,32.0,44.0,9.0,4.0,2.0,1.0,12.0
20194,11260600,중화1동,CS100010,커피-음료,15.0,16.0,0.0,0.0,6.0,1.0,1.0
20194,11260610,중화2동,CS100010,커피-음료,24.0,33.0,0.0,0.0,3.0,1.0,9.0
20194,11260620,묵1동,CS100010,커피-음료,30.0,38.0,5.0,2.0,0.0,0.0,8.0
20194,11260630,묵2동,CS100010,커피-음료,23.0,24.0,13.0,3.0,0.0,0.0,1.0
20194,11260655,망우본동,CS100010,커피-음료,42.0,51.0,8.0,4.0,6.0,3.0,9.0
20194,11260660,망우3동,CS100010,커피-음료,8.0,12.0,17.0,2.0,17.0,2.0,4.0
20194,11260680,신내1동,CS100010,커피-음료,32.0,41.0,5.0,2.0,7.0,3.0,9.0
20194,11260690,신내2동,CS100010,커피-음료,13.0,15.0,0.0,0.0,13.0,2.0,2.0
20194,11290525,성북동,CS100010,커피-음료,68.0,74.0,5.0,4.0,11.0,8.0,6.0
20194,11290555,삼선동,CS100010,커피-음료,52.0,66.0,6.0,4.0,6.0,4.0,14.0
20194,11290575,동선동,CS100010,커피-음료,104.0,130.0,8.0,10.0,2.0,2.0,26.0
20194,11290580,돈암1동,CS100010,커피-음료,6.0,6.0,0.0,0.0,17.0,1.0,0.0
20194,11290590,돈암2동,CS100010,커피-음료,6.0,9.0,0.0,0.0,0.0,0.0,3.0
20194,11290600,안암동,CS100010,커피-음료,77.0,108.0,3.0,3.0,3.0,3.0,31.0
20194,11290610,보문동,CS100010,커피-음료,19.0,24.0,17.0,4.0,17.0,4.0,5.0
20194,11290620,정릉1동,CS100010,커피-음료,11.0,14.0,0.0,0.0,0.0,0.0,3.0
20194,11290630,정릉2동,CS100010,커피-음료,10.0,17.0,0.0,0.0,0.0,0.0,7.0
20194,11290640,정릉3동,CS100010,커피-음료,18.0,20.0,0.0,0.0,10.0,2.0,2.0
20194,11290650,정릉4동,CS100010,커피-음료,19.0,21.0,5.0,1.0,0.0,0.0,2.0
20194,11290660,길음1동,CS100010,커피-음료,15.0,27.0,0.0,0.0,15.0,4.0,12.0
20194,11290685,길음2동,CS100010,커피-음료,22.0,29.0,10.0,3.0,3.0,1.0,7.0
20194,11290705,종암동,CS100010,커피-음료,42.0,51.0,2.0,1.0,4.0,2.0,9.0
20194,11290715,월곡1동,CS100010,커피-음료,14.0,20.0,25.0,5.0,30.0,6.0,6.0
20194,11290725,월곡2동,CS100010,커피-음료,37.0,49.0,10.0,5.0,8.0,4.0,12.0
20194,11290760,장위1동,CS100010,커피-음료,14.0,15.0,13.0,2.0,7.0,1.0,1.0
20194,11290770,장위2동,CS100010,커피-음료,11.0,12.0,0.0,0.0,8.0,1.0,1.0
20194,11290780,장위3동,CS100010,커피-음료,6.0,8.0,0.0,0.0,13.0,1.0,2.0
20194,11290810,석관동,CS100010,커피-음료,21.0,29.0,0.0,0.0,7.0,2.0,8.0
20194,11305534,삼양동,CS100010,커피-음료,10.0,13.0,8.0,1.0,0.0,0.0,3.0
20194,11305535,미아동,CS100010,커피-음료,33.0,38.0,5.0,2.0,11.0,4.0,5.0
20194,11305545,송중동,CS100010,커피-음료,34.0,51.0,8.0,4.0,4.0,2.0,17.0
20194,11305555,송천동,CS100010,커피-음료,28.0,36.0,8.0,3.0,0.0,0.0,8.0
20194,11305575,삼각산동,CS100010,커피-음료,15.0,22.0,18.0,4.0,0.0,0.0,7.0
20194,11305595,번1동,CS100010,커피-음료,38.0,47.0,2.0,1.0,2.0,1.0,9.0
20194,11305603,번2동,CS100010,커피-음료,8.0,10.0,20.0,2.0,10.0,1.0,2.0
20194,11305608,번3동,CS100010,커피-음료,16.0,19.0,5.0,1.0,0.0,0.0,3.0
20194,11305615,수유1동,CS100010,커피-음료,20.0,22.0,5.0,1.0,5.0,1.0,2.0
20194,11305625,수유2동,CS100010,커피-음료,14.0,16.0,0.0,0.0,0.0,0.0,2.0
20194,11305635,수유3동,CS100010,커피-음료,55.0,66.0,12.0,8.0,5.0,3.0,11.0
20194,11305645,우이동,CS100010,커피-음료,46.0,57.0,4.0,2.0,4.0,2.0,11.0
20194,11305660,인수동,CS100010,커피-음료,39.0,46.0,11.0,5.0,7.0,3.0,7.0
20194,11320511,창1동,CS100010,커피-음료,22.0,27.0,11.0,3.0,0.0,0.0,5.0
20194,11320512,창2동,CS100010,커피-음료,18.0,19.0,5.0,1.0,5.0,1.0,1.0
20194,11320513,창3동,CS100010,커피-음료,13.0,14.0,0.0,0.0,0.0,0.0,1.0
20194,11320514,창4동,CS100010,커피-음료,14.0,19.0,0.0,0.0,0.0,0.0,5.0
20194,11320515,창5동,CS100010,커피-음료,33.0,45.0,2.0,1.0,9.0,4.0,12.0
20194,11320521,도봉1동,CS100010,커피-음료,26.0,35.0,6.0,2.0,0.0,0.0,9.0
20194,11320522,도봉2동,CS100010,커피-음료,26.0,27.0,4.0,1.0,7.0,2.0,1.0
20194,11320660,쌍문1동,CS100010,커피-음료,26.0,29.0,0.0,0.0,7.0,2.0,3.0
20194,11320670,쌍문2동,CS100010,커피-음료,18.0,24.0,17.0,4.0,4.0,1.0,6.0
20194,11320680,쌍문3동,CS100010,커피-음료,17.0,22.0,5.0,1.0,0.0,0.0,5.0
20194,11320681,쌍문4동,CS100010,커피-음료,7.0,10.0,10.0,1.0,0.0,0.0,3.0
20194,11320690,방학1동,CS100010,커피-음료,31.0,43.0,5.0,2.0,2.0,1.0,12.0
20194,11320700,방학2동,CS100010,커피-음료,15.0,17.0,0.0,0.0,6.0,1.0,2.0
20194,11320710,방학3동,CS100010,커피-음료,16.0,17.0,6.0,1.0,6.0,1.0,1.0
20194,11350560,월계1동,CS100010,커피-음료,26.0,45.0,2.0,1.0,9.0,4.0,19.0
20194,11350570,월계2동,CS100010,커피-음료,15.0,21.0,0.0,0.0,0.0,0.0,6.0
20194,11350580,월계3동,CS100010,커피-음료,15.0,17.0,12.0,2.0,12.0,2.0,2.0
20194,11350595,공릉1동,CS100010,커피-음료,91.0,104.0,10.0,10.0,9.0,9.0,13.0
20194,11350600,공릉2동,CS100010,커피-음료,66.0,92.0,11.0,10.0,3.0,3.0,26.0
20194,11350611,하계1동,CS100010,커피-음료,20.0,29.0,3.0,1.0,3.0,1.0,9.0
20194,11350612,하계2동,CS100010,커피-음료,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20194,11350619,중계본동,CS100010,커피-음료,31.0,40.0,8.0,3.0,10.0,4.0,9.0
20194,11350621,중계1동,CS100010,커피-음료,14.0,26.0,12.0,3.0,8.0,2.0,12.0
20194,11350624,중계4동,CS100010,커피-음료,20.0,29.0,3.0,1.0,0.0,0.0,9.0
20194,11350625,중계2·3동,CS100010,커피-음료,11.0,22.0,14.0,3.0,14.0,3.0,11.0
20194,11350630,상계1동,CS100010,커피-음료,39.0,50.0,4.0,2.0,2.0,1.0,11.0
20194,11350640,상계2동,CS100010,커피-음료,58.0,81.0,1.0,1.0,4.0,3.0,23.0
20194,11350665,상계3·4동,CS100010,커피-음료,21.0,25.0,8.0,2.0,4.0,1.0,4.0
20194,11350670,상계5동,CS100010,커피-음료,20.0,28.0,7.0,2.0,4.0,1.0,8.0
20194,11350695,상계6·7동,CS100010,커피-음료,21.0,38.0,3.0,1.0,0.0,0.0,17.0
20194,11350700,상계8동,CS100010,커피-음료,5.0,8.0,0.0,0.0,0.0,0.0,3.0
20194,11350710,상계9동,CS100010,커피-음료,8.0,8.0,13.0,1.0,13.0,1.0,0.0
20194,11350720,상계10동,CS100010,커피-음료,7.0,8.0,0.0,0.0,0.0,0.0,1.0
20194,11380510,녹번동,CS100010,커피-음료,45.0,52.0,8.0,4.0,2.0,1.0,7.0
20194,11380520,불광1동,CS100010,커피-음료,28.0,39.0,5.0,2.0,0.0,0.0,11.0
20194,11380530,불광2동,CS100010,커피-음료,11.0,13.0,0.0,0.0,8.0,1.0,2.0
20194,11380551,갈현1동,CS100010,커피-음료,32.0,44.0,11.0,5.0,9.0,4.0,12.0
20194,11380552,갈현2동,CS100010,커피-음료,45.0,51.0,8.0,4.0,4.0,2.0,6.0
20194,11380560,구산동,CS100010,커피-음료,19.0,25.0,4.0,1.0,4.0,1.0,6.0
20194,11380570,대조동,CS100010,커피-음료,45.0,59.0,3.0,2.0,9.0,5.0,14.0
20194,11380580,응암1동,CS100010,커피-음료,27.0,43.0,2.0,1.0,2.0,1.0,16.0
20194,11380590,응암2동,CS100010,커피-음료,16.0,19.0,21.0,4.0,11.0,2.0,3.0
20194,11380600,응암3동,CS100010,커피-음료,40.0,46.0,7.0,3.0,2.0,1.0,6.0
20194,11380625,역촌동,CS100010,커피-음료,46.0,54.0,7.0,4.0,11.0,6.0,8.0
20194,11380631,신사1동,CS100010,커피-음료,21.0,27.0,7.0,2.0,7.0,2.0,6.0
20194,11380632,신사2동,CS100010,커피-음료,11.0,14.0,0.0,0.0,7.0,1.0,3.0
20194,11380640,증산동,CS100010,커피-음료,15.0,18.0,6.0,1.0,11.0,2.0,3.0
20194,11380650,수색동,CS100010,커피-음료,7.0,8.0,0.0,0.0,0.0,0.0,1.0
20194,11380690,진관동,CS100010,커피-음료,60.0,80.0,3.0,2.0,1.0,1.0,20.0
20194,11410520,천연동,CS100010,커피-음료,15.0,19.0,0.0,0.0,11.0,2.0,4.0
20194,11410555,북아현동,CS100010,커피-음료,15.0,17.0,12.0,2.0,0.0,0.0,2.0
20194,11410565,충현동,CS100010,커피-음료,66.0,85.0,6.0,5.0,2.0,2.0,19.0
20194,11410585,신촌동,CS100010,커피-음료,190.0,271.0,7.0,18.0,4.0,10.0,81.0
20194,11410615,연희동,CS100010,커피-음료,109.0,120.0,5.0,6.0,5.0,6.0,11.0
20194,11410620,홍제1동,CS100010,커피-음료,23.0,27.0,0.0,0.0,0.0,0.0,4.0
20194,11410640,홍제3동,CS100010,커피-음료,19.0,24.0,0.0,0.0,4.0,1.0,5.0
20194,11410655,홍제2동,CS100010,커피-음료,4.0,8.0,0.0,0.0,0.0,0.0,4.0
20194,11410660,홍은1동,CS100010,커피-음료,14.0,21.0,5.0,1.0,5.0,1.0,7.0
20194,11410685,홍은2동,CS100010,커피-음료,35.0,42.0,2.0,1.0,0.0,0.0,7.0
20194,11410690,남가좌1동,CS100010,커피-음료,8.0,9.0,11.0,1.0,0.0,0.0,1.0
20194,11410700,남가좌2동,CS100010,커피-음료,43.0,53.0,8.0,4.0,4.0,2.0,10.0
20194,11410710,북가좌1동,CS100010,커피-음료,8.0,13.0,8.0,1.0,0.0,0.0,5.0
20194,11410720,북가좌2동,CS100010,커피-음료,27.0,35.0,11.0,4.0,3.0,1.0,8.0
20194,11440555,아현동,CS100010,커피-음료,25.0,34.0,0.0,0.0,0.0,0.0,9.0
20194,11440565,공덕동,CS100010,커피-음료,45.0,58.0,5.0,3.0,5.0,3.0,13.0
20194,11440585,도화동,CS100010,커피-음료,34.0,57.0,12.0,7.0,12.0,7.0,23.0
20194,11440590,용강동,CS100010,커피-음료,47.0,58.0,5.0,3.0,12.0,7.0,11.0
20194,11440600,대흥동,CS100010,커피-음료,52.0,67.0,6.0,4.0,3.0,2.0,15.0
20194,11440610,염리동,CS100010,커피-음료,27.0,38.0,5.0,2.0,8.0,3.0,11.0
20194,11440630,신수동,CS100010,커피-음료,39.0,40.0,10.0,4.0,0.0,0.0,1.0
20194,11440655,서강동,CS100010,커피-음료,97.0,111.0,5.0,6.0,7.0,8.0,14.0
20194,11440660,서교동,CS100010,커피-음료,500.0,586.0,4.0,26.0,3.0,19.0,86.0
20194,11440680,합정동,CS100010,커피-음료,119.0,143.0,7.0,10.0,4.0,6.0,24.0
20194,11440690,망원1동,CS100010,커피-음료,101.0,106.0,8.0,8.0,6.0,6.0,5.0
20194,11440700,망원2동,CS100010,커피-음료,51.0,56.0,4.0,2.0,4.0,2.0,5.0
20194,11440710,연남동,CS100010,커피-음료,218.0,223.0,8.0,18.0,6.0,14.0,5.0
20194,11440720,성산1동,CS100010,커피-음료,47.0,51.0,6.0,3.0,4.0,2.0,4.0
20194,11440730,성산2동,CS100010,커피-음료,42.0,49.0,6.0,3.0,2.0,1.0,7.0
20194,11440740,상암동,CS100010,커피-음료,113.0,153.0,7.0,10.0,5.0,7.0,40.0
20194,11470510,목1동,CS100010,커피-음료,67.0,106.0,5.0,5.0,1.0,1.0,39.0
20194,11470520,목2동,CS100010,커피-음료,27.0,31.0,7.0,2.0,7.0,2.0,4.0
20194,11470530,목3동,CS100010,커피-음료,27.0,36.0,11.0,4.0,8.0,3.0,9.0
20194,11470540,목4동,CS100010,커피-음료,30.0,35.0,6.0,2.0,6.0,2.0,5.0
20194,11470550,목5동,CS100010,커피-음료,20.0,32.0,3.0,1.0,0.0,0.0,12.0
20194,11470560,신월1동,CS100010,커피-음료,15.0,18.0,6.0,1.0,6.0,1.0,3.0
20194,11470570,신월2동,CS100010,커피-음료,12.0,12.0,8.0,1.0,0.0,0.0,0.0
20194,11470580,신월3동,CS100010,커피-음료,11.0,13.0,0.0,0.0,0.0,0.0,2.0
20194,11470590,신월4동,CS100010,커피-음료,15.0,18.0,6.0,1.0,0.0,0.0,3.0
20194,11470600,신월5동,CS100010,커피-음료,19.0,23.0,9.0,2.0,9.0,2.0,4.0
20194,11470610,신월6동,CS100010,커피-음료,3.0,4.0,0.0,0.0,0.0,0.0,1.0
20194,11470611,신월7동,CS100010,커피-음료,12.0,19.0,5.0,1.0,0.0,0.0,7.0
20194,11470620,신정1동,CS100010,커피-음료,24.0,31.0,3.0,1.0,7.0,2.0,7.0
20194,11470630,신정2동,CS100010,커피-음료,26.0,32.0,19.0,6.0,6.0,2.0,6.0
20194,11470640,신정3동,CS100010,커피-음료,17.0,24.0,4.0,1.0,4.0,1.0,7.0
20194,11470650,신정4동,CS100010,커피-음료,56.0,74.0,7.0,5.0,8.0,6.0,18.0
20194,11470670,신정6동,CS100010,커피-음료,8.0,13.0,15.0,2.0,8.0,1.0,5.0
20194,11470680,신정7동,CS100010,커피-음료,13.0,22.0,5.0,1.0,9.0,2.0,9.0
20194,11500510,염창동,CS100010,커피-음료,37.0,52.0,6.0,3.0,6.0,3.0,15.0
20194,11500520,등촌1동,CS100010,커피-음료,44.0,56.0,9.0,5.0,5.0,3.0,12.0
20194,11500530,등촌2동,CS100010,커피-음료,18.0,24.0,4.0,1.0,4.0,1.0,6.0
20194,11500535,등촌3동,CS100010,커피-음료,36.0,58.0,3.0,2.0,9.0,5.0,22.0
20194,11500540,화곡1동,CS100010,커피-음료,45.0,61.0,8.0,5.0,5.0,3.0,16.0
20194,11500550,화곡2동,CS100010,커피-음료,9.0,10.0,0.0,0.0,20.0,2.0,1.0
20194,11500560,화곡3동,CS100010,커피-음료,25.0,33.0,3.0,1.0,0.0,0.0,8.0
20194,11500570,화곡4동,CS100010,커피-음료,20.0,24.0,8.0,2.0,4.0,1.0,4.0
20194,11500590,화곡본동,CS100010,커피-음료,23.0,33.0,15.0,5.0,6.0,2.0,10.0
20194,11500591,화곡6동,CS100010,커피-음료,30.0,38.0,3.0,1.0,3.0,1.0,8.0
20194,11500593,화곡8동,CS100010,커피-음료,14.0,22.0,14.0,3.0,5.0,1.0,8.0
20194,11500603,가양1동,CS100010,커피-음료,126.0,202.0,10.0,21.0,5.0,11.0,76.0
20194,11500604,가양2동,CS100010,커피-음료,4.0,6.0,0.0,0.0,0.0,0.0,2.0
20194,11500605,가양3동,CS100010,커피-음료,6.0,8.0,13.0,1.0,0.0,0.0,2.0
20194,11500611,발산1동,CS100010,커피-음료,51.0,74.0,18.0,13.0,5.0,4.0,23.0
20194,11500615,우장산동,CS100010,커피-음료,32.0,40.0,5.0,2.0,3.0,1.0,8.0
20194,11500620,공항동,CS100010,커피-음료,27.0,36.0,6.0,2.0,3.0,1.0,9.0
20194,11500630,방화1동,CS100010,커피-음료,43.0,53.0,4.0,2.0,0.0,0.0,10.0
20194,11500640,방화2동,CS100010,커피-음료,33.0,50.0,0.0,0.0,2.0,1.0,17.0
20194,11500641,방화3동,CS100010,커피-음료,14.0,23.0,9.0,2.0,0.0,0.0,9.0
20194,11530510,신도림동,CS100010,커피-음료,35.0,49.0,4.0,2.0,0.0,0.0,14.0
20194,11530520,구로1동,CS100010,커피-음료,12.0,13.0,0.0,0.0,0.0,0.0,1.0
20194,11530530,구로2동,CS100010,커피-음료,42.0,54.0,7.0,4.0,4.0,2.0,12.0
20194,11530540,구로3동,CS100010,커피-음료,84.0,141.0,3.0,4.0,4.0,5.0,57.0
20194,11530550,구로4동,CS100010,커피-음료,14.0,21.0,5.0,1.0,10.0,2.0,7.0
20194,11530560,구로5동,CS100010,커피-음료,41.0,59.0,3.0,2.0,9.0,5.0,18.0
20194,11530595,가리봉동,CS100010,커피-음료,4.0,6.0,17.0,1.0,0.0,0.0,2.0
20194,11530720,고척1동,CS100010,커피-음료,23.0,41.0,0.0,0.0,0.0,0.0,18.0
20194,11530730,고척2동,CS100010,커피-음료,20.0,25.0,4.0,1.0,12.0,3.0,5.0
20194,11530740,개봉1동,CS100010,커피-음료,29.0,34.0,6.0,2.0,0.0,0.0,5.0
20194,11530750,개봉2동,CS100010,커피-음료,20.0,30.0,10.0,3.0,7.0,2.0,10.0
20194,11530760,개봉3동,CS100010,커피-음료,20.0,23.0,4.0,1.0,0.0,0.0,3.0
20194,11530770,오류1동,CS100010,커피-음료,10.0,15.0,7.0,1.0,0.0,0.0,5.0
20194,11530780,오류2동,CS100010,커피-음료,24.0,30.0,0.0,0.0,7.0,2.0,6.0
20194,11530790,수궁동,CS100010,커피-음료,13.0,21.0,0.0,0.0,5.0,1.0,8.0
20194,11530800,항동,CS100010,커피-음료,2.0,5.0,20.0,1.0,0.0,0.0,3.0
20194,11545510,가산동,CS100010,커피-음료,163.0,272.0,6.0,16.0,4.0,11.0,109.0
20194,11545610,독산1동,CS100010,커피-음료,37.0,52.0,8.0,4.0,10.0,5.0,15.0
20194,11545620,독산2동,CS100010,커피-음료,11.0,15.0,13.0,2.0,7.0,1.0,4.0
20194,11545630,독산3동,CS100010,커피-음료,23.0,26.0,23.0,6.0,4.0,1.0,3.0
20194,11545640,독산4동,CS100010,커피-음료,9.0,18.0,11.0,2.0,0.0,0.0,9.0
20194,11545670,시흥1동,CS100010,커피-음료,31.0,46.0,0.0,0.0,2.0,1.0,15.0
20194,11545680,시흥2동,CS100010,커피-음료,6.0,12.0,8.0,1.0,0.0,0.0,6.0
20194,11545690,시흥3동,CS100010,커피-음료,6.0,9.0,0.0,0.0,0.0,0.0,3.0
20194,11545700,시흥4동,CS100010,커피-음료,5.0,7.0,0.0,0.0,0.0,0.0,2.0
20194,11545710,시흥5동,CS100010,커피-음료,13.0,21.0,19.0,4.0,0.0,0.0,8.0
20194,11560515,영등포본동,CS100010,커피-음료,33.0,43.0,14.0,6.0,2.0,1.0,10.0
20194,11560535,영등포동,CS100010,커피-음료,71.0,117.0,6.0,7.0,2.0,2.0,46.0
20194,11560540,여의동,CS100010,커피-음료,215.0,318.0,6.0,19.0,3.0,10.0,103.0
20194,11560550,당산1동,CS100010,커피-음료,73.0,87.0,7.0,6.0,2.0,2.0,14.0
20194,11560560,당산2동,CS100010,커피-음료,64.0,80.0,6.0,5.0,0.0,0.0,16.0
20194,11560585,도림동,CS100010,커피-음료,17.0,21.0,19.0,4.0,5.0,1.0,4.0
20194,11560605,문래동,CS100010,커피-음료,72.0,98.0,6.0,6.0,4.0,4.0,26.0
20194,11560610,양평1동,CS100010,커피-음료,38.0,49.0,10.0,5.0,6.0,3.0,11.0
20194,11560620,양평2동,CS100010,커피-음료,57.0,73.0,4.0,3.0,4.0,3.0,16.0
20194,11560630,신길1동,CS100010,커피-음료,17.0,22.0,9.0,2.0,9.0,2.0,5.0
20194,11560650,신길3동,CS100010,커피-음료,12.0,17.0,12.0,2.0,0.0,0.0,5.0
20194,11560660,신길4동,CS100010,커피-음료,10.0,10.0,10.0,1.0,0.0,0.0,0.0
20194,11560670,신길5동,CS100010,커피-음료,7.0,9.0,0.0,0.0,0.0,0.0,2.0
20194,11560680,신길6동,CS100010,커피-음료,27.0,34.0,9.0,3.0,12.0,4.0,7.0
20194,11560690,신길7동,CS100010,커피-음료,16.0,22.0,5.0,1.0,5.0,1.0,6.0
20194,11560700,대림1동,CS100010,커피-음료,8.0,15.0,13.0,2.0,13.0,2.0,7.0
20194,11560710,대림2동,CS100010,커피-음료,11.0,16.0,0.0,0.0,0.0,0.0,5.0
20194,11560720,대림3동,CS100010,커피-음료,22.0,33.0,6.0,2.0,6.0,2.0,11.0
20194,11590510,노량진1동,CS100010,커피-음료,69.0,98.0,9.0,9.0,10.0,10.0,29.0
20194,11590520,노량진2동,CS100010,커피-음료,27.0,35.0,3.0,1.0,3.0,1.0,8.0
20194,11590530,상도1동,CS100010,커피-음료,62.0,81.0,11.0,9.0,5.0,4.0,19.0
20194,11590540,상도2동,CS100010,커피-음료,20.0,31.0,0.0,0.0,7.0,2.0,11.0
20194,11590550,상도3동,CS100010,커피-음료,15.0,21.0,10.0,2.0,0.0,0.0,6.0
20194,11590560,상도4동,CS100010,커피-음료,20.0,29.0,7.0,2.0,3.0,1.0,9.0
20194,11590605,흑석동,CS100010,커피-음료,48.0,72.0,13.0,9.0,11.0,8.0,24.0
20194,11590620,사당1동,CS100010,커피-음료,53.0,63.0,2.0,1.0,6.0,4.0,10.0
20194,11590630,사당2동,CS100010,커피-음료,23.0,41.0,7.0,3.0,7.0,3.0,18.0
20194,11590640,사당3동,CS100010,커피-음료,19.0,26.0,0.0,0.0,0.0,0.0,7.0
20194,11590650,사당4동,CS100010,커피-음료,11.0,13.0,15.0,2.0,0.0,0.0,2.0
20194,11590651,사당5동,CS100010,커피-음료,13.0,16.0,13.0,2.0,19.0,3.0,3.0
20194,11590660,대방동,CS100010,커피-음료,32.0,46.0,9.0,4.0,4.0,2.0,14.0
20194,11590670,신대방1동,CS100010,커피-음료,17.0,22.0,18.0,4.0,5.0,1.0,5.0
20194,11590680,신대방2동,CS100010,커피-음료,28.0,47.0,0.0,0.0,2.0,1.0,19.0
20194,11620525,보라매동,CS100010,커피-음료,30.0,36.0,8.0,3.0,8.0,3.0,6.0
20194,11620545,청림동,CS100010,커피-음료,10.0,13.0,0.0,0.0,0.0,0.0,3.0
20194,11620565,성현동,CS100010,커피-음료,12.0,13.0,8.0,1.0,0.0,0.0,1.0
20194,11620575,행운동,CS100010,커피-음료,26.0,35.0,17.0,6.0,20.0,7.0,9.0
20194,11620585,낙성대동,CS100010,커피-음료,79.0,97.0,6.0,6.0,4.0,4.0,18.0
20194,11620595,청룡동,CS100010,커피-음료,46.0,58.0,7.0,4.0,7.0,4.0,12.0
20194,11620605,은천동,CS100010,커피-음료,22.0,31.0,7.0,2.0,0.0,0.0,9.0
20194,11620615,중앙동,CS100010,커피-음료,17.0,24.0,0.0,0.0,4.0,1.0,7.0
20194,11620625,인헌동,CS100010,커피-음료,28.0,34.0,12.0,4.0,9.0,3.0,6.0
20194,11620630,남현동,CS100010,커피-음료,20.0,30.0,3.0,1.0,0.0,0.0,10.0
20194,11620645,서원동,CS100010,커피-음료,29.0,50.0,10.0,5.0,2.0,1.0,21.0
20194,11620655,신원동,CS100010,커피-음료,16.0,19.0,5.0,1.0,5.0,1.0,3.0
20194,11620665,서림동,CS100010,커피-음료,25.0,26.0,15.0,4.0,4.0,1.0,1.0
20194,11620685,신사동,CS100010,커피-음료,20.0,27.0,7.0,2.0,4.0,1.0,7.0
20194,11620695,신림동,CS100010,커피-음료,38.0,56.0,2.0,1.0,9.0,5.0,18.0
20194,11620715,난향동,CS100010,커피-음료,3.0,5.0,20.0,1.0,20.0,1.0,2.0
